Data;Hora (Local);Temp. Med. (C);Temp. Max. (C);Temp. Min. (C);Umi. Med. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Med. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Tend. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (graus);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
06/02/2024;1500;;;;;;;;;;;;;;;;;
06/02/2024;1600;29.2;29.4;29;70.7;72;69;23.4;23.7;23.1;-0.46;1014.56;1014.22;6;179;12.9;;0.0
06/02/2024;1700;28.5;29;27.7;73.6;78;72;23.3;23.6;23.1;-0.34;1014.22;1013.88;6.3;203;17.7;;0.0
06/02/2024;1800;27.3;27.7;27.2;80.6;81;78;23.6;23.7;23.4;0.68;1014.9;1013.88;4.8;49;11.3;;0.0
06/02/2024;1900;27.2;27.2;27.2;80;80;80;23.4;23.4;23.4;0.34;1014.9;1014.56;3.9;169;11.3;;0.0
06/02/2024;2000;27.2;27.2;27.2;80;80;80;23.4;23.4;23.4;0.68;1015.58;1014.56;4.8;200;12.9;;0.0
06/02/2024;2100;26.2;27.2;25.9;86.2;89;80;23.7;23.9;23.2;0.34;1015.92;1015.24;0.4;202;11.3;;3.1
06/02/2024;2200;25.7;25.9;25.6;89.1;90;88;23.8;23.9;23.6;0.34;1016.26;1015.92;0.2;51;4.8;;2.5
06/02/2024;2300;25.6;25.7;25.4;90.8;91;90;24;24.1;23.8;-0.68;1016.26;1015.58;0.1;64;6.4;;0.0
07/02/2024;000;;;;;;;;;;;;;;;;;0.0
07/02/2024;100;;;;;;;;;;;;;;;;;
07/02/2024;200;;;;;;;;;;;;;;;;;
07/02/2024;300;;;;;;;;;;;;;;;;;
07/02/2024;400;;;;;;;;;;;;;;;;;
07/02/2024;500;;;;;;;;;;;;;;;;;
07/02/2024;600;;;;;;;;;;;;;;;;;
07/02/2024;700;;;;;;;;;;;;;;;;;
07/02/2024;800;;;;;;;;;;;;;;;;;
07/02/2024;900;;;;;;;;;;;;;;;;;
07/02/2024;1000;;;;;;;;;;;;;;;;;
07/02/2024;1100;;;;;;;;;;;;;;;;;
07/02/2024;1200;;;;;;;;;;;;;;;;;
07/02/2024;1300;;;;;;;;;;;;;;;;;
07/02/2024;1400;;;;;;;;;;;;;;;;;
07/02/2024;1500;;;;;;;;;;;;;;;;;
07/02/2024;1600;;;;;;;;;;;;;;;;;
07/02/2024;1700;;;;;;;;;;;;;;;;;
07/02/2024;1800;;;;;;;;;;;;;;;;;
07/02/2024;1900;;;;;;;;;;;;;;;;;
07/02/2024;2000;;;;;;;;;;;;;;;;;
07/02/2024;2100;;;;;;;;;;;;;;;;;
07/02/2024;2200;;;;;;;;;;;;;;;;;
07/02/2024;2300;;;;;;;;;;;;;;;;;
08/02/2024;000;;;;;;;;;;;;;;;;;0.0
08/02/2024;100;;;;;;;;;;;;;;;;;
08/02/2024;200;;;;;;;;;;;;;;;;;
08/02/2024;300;;;;;;;;;;;;;;;;;
08/02/2024;400;;;;;;;;;;;;;;;;;
08/02/2024;500;;;;;;;;;;;;;;;;;
08/02/2024;600;;;;;;;;;;;;;;;;;
08/02/2024;700;;;;;;;;;;;;;;;;;
08/02/2024;800;;;;;;;;;;;;;;;;;
08/02/2024;900;;;;;;;;;;;;;;;;;
08/02/2024;1000;;;;;;;;;;;;;;;;;
08/02/2024;1100;;;;;;;;;;;;;;;;;
08/02/2024;1200;;;;;;;;;;;;;;;;;
08/02/2024;1300;;;;;;;;;;;;;;;;;
08/02/2024;1400;;;;;;;;;;;;;;;;;
08/02/2024;1500;;;;;;;;;;;;;;;;;
08/02/2024;1600;;;;;;;;;;;;;;;;;
08/02/2024;1700;;;;;;;;;;;;;;;;;
08/02/2024;1800;;;;;;;;;;;;;;;;;
08/02/2024;1900;;;;;;;;;;;;;;;;;
08/02/2024;2000;;;;;;;;;;;;;;;;;
08/02/2024;2100;;;;;;;;;;;;;;;;;
08/02/2024;2200;;;;;;;;;;;;;;;;;
08/02/2024;2300;;;;;;;;;;;;;;;;;
09/02/2024;000;;;;;;;;;;;;;;;;;0.0
09/02/2024;100;;;;;;;;;;;;;;;;;
09/02/2024;200;;;;;;;;;;;;;;;;;
09/02/2024;300;;;;;;;;;;;;;;;;;
09/02/2024;400;;;;;;;;;;;;;;;;;
09/02/2024;500;;;;;;;;;;;;;;;;;
09/02/2024;600;;;;;;;;;;;;;;;;;
09/02/2024;700;;;;;;;;;;;;;;;;;
09/02/2024;800;;;;;;;;;;;;;;;;;
09/02/2024;900;;;;;;;;;;;;;;;;;
09/02/2024;1000;;;;;;;;;;;;;;;;;
09/02/2024;1100;;;;;;;;;;;;;;;;;
09/02/2024;1200;;;;;;;;;;;;;;;;;
09/02/2024;1300;;;;;;;;;;;;;;;;;
09/02/2024;1400;;;;;;;;;;;;;;;;;
09/02/2024;1500;;;;;;;;;;;;;;;;;
09/02/2024;1600;;;;;;;;;;;;;;;;;
09/02/2024;1700;;;;;;;;;;;;;;;;;
09/02/2024;1800;;;;;;;;;;;;;;;;;
09/02/2024;1900;;;;;;;;;;;;;;;;;
09/02/2024;2000;;;;;;;;;;;;;;;;;
09/02/2024;2100;;;;;;;;;;;;;;;;;
09/02/2024;2200;;;;;;;;;;;;;;;;;
09/02/2024;2300;;;;;;;;;;;;;;;;;
10/02/2024;000;;;;;;;;;;;;;;;;;0.0
10/02/2024;100;;;;;;;;;;;;;;;;;
10/02/2024;200;;;;;;;;;;;;;;;;;
10/02/2024;300;;;;;;;;;;;;;;;;;
10/02/2024;400;;;;;;;;;;;;;;;;;
10/02/2024;500;;;;;;;;;;;;;;;;;
10/02/2024;600;;;;;;;;;;;;;;;;;
10/02/2024;700;;;;;;;;;;;;;;;;;
10/02/2024;800;;;;;;;;;;;;;;;;;
10/02/2024;900;;;;;;;;;;;;;;;;;
10/02/2024;1000;;;;;;;;;;;;;;;;;
10/02/2024;1100;;;;;;;;;;;;;;;;;
10/02/2024;1200;;;;;;;;;;;;;;;;;
10/02/2024;1300;;;;;;;;;;;;;;;;;
10/02/2024;1400;;;;;;;;;;;;;;;;;
10/02/2024;1500;;;;;;;;;;;;;;;;;
10/02/2024;1600;;;;;;;;;;;;;;;;;
10/02/2024;1700;;;;;;;;;;;;;;;;;
10/02/2024;1800;;;;;;;;;;;;;;;;;
10/02/2024;1900;;;;;;;;;;;;;;;;;
10/02/2024;2000;;;;;;;;;;;;;;;;;
10/02/2024;2100;;;;;;;;;;;;;;;;;
10/02/2024;2200;;;;;;;;;;;;;;;;;
10/02/2024;2300;;;;;;;;;;;;;;;;;
11/02/2024;000;;;;;;;;;;;;;;;;;0.0
11/02/2024;100;;;;;;;;;;;;;;;;;
11/02/2024;200;;;;;;;;;;;;;;;;;
11/02/2024;300;;;;;;;;;;;;;;;;;
11/02/2024;400;;;;;;;;;;;;;;;;;
11/02/2024;500;;;;;;;;;;;;;;;;;
11/02/2024;600;;;;;;;;;;;;;;;;;
11/02/2024;700;;;;;;;;;;;;;;;;;
11/02/2024;800;;;;;;;;;;;;;;;;;
11/02/2024;900;;;;;;;;;;;;;;;;;
11/02/2024;1000;;;;;;;;;;;;;;;;;
11/02/2024;1100;;;;;;;;;;;;;;;;;
11/02/2024;1200;;;;;;;;;;;;;;;;;
11/02/2024;1300;;;;;;;;;;;;;;;;;
11/02/2024;1400;;;;;;;;;;;;;;;;;
11/02/2024;1500;;;;;;;;;;;;;;;;;
11/02/2024;1600;;;;;;;;;;;;;;;;;
11/02/2024;1700;;;;;;;;;;;;;;;;;
11/02/2024;1800;;;;;;;;;;;;;;;;;
11/02/2024;1900;;;;;;;;;;;;;;;;;
11/02/2024;2000;;;;;;;;;;;;;;;;;
11/02/2024;2100;;;;;;;;;;;;;;;;;
11/02/2024;2200;;;;;;;;;;;;;;;;;
11/02/2024;2300;;;;;;;;;;;;;;;;;
12/02/2024;000;;;;;;;;;;;;;;;;;0.0
12/02/2024;100;;;;;;;;;;;;;;;;;
12/02/2024;200;;;;;;;;;;;;;;;;;
12/02/2024;300;;;;;;;;;;;;;;;;;
12/02/2024;400;;;;;;;;;;;;;;;;;
12/02/2024;500;;;;;;;;;;;;;;;;;
12/02/2024;600;;;;;;;;;;;;;;;;;
12/02/2024;700;;;;;;;;;;;;;;;;;
12/02/2024;800;;;;;;;;;;;;;;;;;
12/02/2024;900;;;;;;;;;;;;;;;;;
12/02/2024;1000;;;;;;;;;;;;;;;;;
12/02/2024;1100;;;;;;;;;;;;;;;;;
12/02/2024;1200;;;;;;;;;;;;;;;;;
12/02/2024;1300;;;;;;;;;;;;;;;;;
12/02/2024;1400;;;;;;;;;;;;;;;;;
12/02/2024;1500;;;;;;;;;;;;;;;;;
12/02/2024;1600;;;;;;;;;;;;;;;;;
12/02/2024;1700;;;;;;;;;;;;;;;;;
12/02/2024;1800;;;;;;;;;;;;;;;;;
12/02/2024;1900;;;;;;;;;;;;;;;;;
12/02/2024;2000;;;;;;;;;;;;;;;;;
12/02/2024;2100;;;;;;;;;;;;;;;;;
12/02/2024;2200;;;;;;;;;;;;;;;;;
12/02/2024;2300;;;;;;;;;;;;;;;;;
13/02/2024;000;;;;;;;;;;;;;;;;;0.0
13/02/2024;100;;;;;;;;;;;;;;;;;
13/02/2024;200;;;;;;;;;;;;;;;;;
13/02/2024;300;;;;;;;;;;;;;;;;;
13/02/2024;400;;;;;;;;;;;;;;;;;
13/02/2024;500;;;;;;;;;;;;;;;;;
13/02/2024;600;;;;;;;;;;;;;;;;;
13/02/2024;700;;;;;;;;;;;;;;;;;
13/02/2024;800;;;;;;;;;;;;;;;;;
13/02/2024;900;;;;;;;;;;;;;;;;;
13/02/2024;1000;;;;;;;;;;;;;;;;;
13/02/2024;1100;;;;;;;;;;;;;;;;;
13/02/2024;1200;;;;;;;;;;;;;;;;;
13/02/2024;1300;;;;;;;;;;;;;;;;;
13/02/2024;1400;;;;;;;;;;;;;;;;;
13/02/2024;1500;;;;;;;;;;;;;;;;;
13/02/2024;1600;;;;;;;;;;;;;;;;;
13/02/2024;1700;;;;;;;;;;;;;;;;;
13/02/2024;1800;;;;;;;;;;;;;;;;;
13/02/2024;1900;;;;;;;;;;;;;;;;;
13/02/2024;2000;;;;;;;;;;;;;;;;;
13/02/2024;2100;;;;;;;;;;;;;;;;;
13/02/2024;2200;;;;;;;;;;;;;;;;;
13/02/2024;2300;;;;;;;;;;;;;;;;;
14/02/2024;000;;;;;;;;;;;;;;;;;
14/02/2024;100;;;;;;;;;;;;;;;;;
14/02/2024;200;;;;;;;;;;;;;;;;;
14/02/2024;300;;;;;;;;;;;;;;;;;
14/02/2024;400;;;;;;;;;;;;;;;;;
14/02/2024;500;;;;;;;;;;;;;;;;;
14/02/2024;600;;;;;;;;;;;;;;;;;
14/02/2024;700;;;;;;;;;;;;;;;;;
14/02/2024;800;;;;;;;;;;;;;;;;;
14/02/2024;900;;;;;;;;;;;;;;;;;
14/02/2024;1000;;;;;;;;;;;;;;;;;
14/02/2024;1100;;;;;;;;;;;;;;;;;
14/02/2024;1200;;;;;;;;;;;;;;;;;
14/02/2024;1300;;;;;;;;;;;;;;;;;
14/02/2024;1400;;;;;;;;;;;;;;;;;
14/02/2024;1500;22.5;22.6;22.5;79.2;80;79;18.7;19;18.7;0;1017.95;1017.61;6.5;169;11.3;;0.0
14/02/2024;1600;22.8;23.1;22.6;77.8;80;76;18.7;19;18.6;0.34;1017.95;1017.61;3.6;176;11.3;;0.0
14/02/2024;1700;23.3;23.4;23.1;74.2;76;72;18.5;18.8;17.9;0;1018.29;1017.61;3.5;172;12.9;;0.0
14/02/2024;1800;22.8;23.3;22.6;71.6;72;71;17.4;17.9;17.1;0.34;1018.29;1017.95;2;175;11.3;;0.0
14/02/2024;1900;22.5;22.6;22.4;73.6;74;71;17.5;17.7;17.1;0.34;1018.63;1018.29;1.9;155;9.7;;0.0
14/02/2024;2000;22.2;22.5;21.6;75.9;81;74;17.8;18.2;17.3;0.68;1019.3;1018.63;3.2;198;9.7;;0.0
14/02/2024;2100;21.9;22.2;21.5;76.9;81;74;17.6;18.1;17.3;0.34;1019.64;1019.3;0.5;253;6.4;;0.0
14/02/2024;2200;21.8;22.2;21.7;75.7;79;72;17.3;18.2;16.4;0;1019.64;1019.64;0.5;181;6.4;;0.0
14/02/2024;2300;22;22.1;21.7;70.1;72;69;16.3;16.5;16.2;-0.68;1019.64;1018.96;1.2;176;9.7;;0.0
15/02/2024;000;;;;;;;;;;;;;;;;;0.0
15/02/2024;100;;;;;;;;;;;;;;;;;
15/02/2024;200;;;;;;;;;;;;;;;;;
15/02/2024;300;;;;;;;;;;;;;;;;;
15/02/2024;400;;;;;;;;;;;;;;;;;
15/02/2024;500;;;;;;;;;;;;;;;;;
15/02/2024;600;;;;;;;;;;;;;;;;;
15/02/2024;700;;;;;;;;;;;;;;;;;
15/02/2024;800;;;;;;;;;;;;;;;;;
15/02/2024;900;;;;;;;;;;;;;;;;;
15/02/2024;1000;;;;;;;;;;;;;;;;;
15/02/2024;1100;;;;;;;;;;;;;;;;;
15/02/2024;1200;;;;;;;;;;;;;;;;;
15/02/2024;1300;;;;;;;;;;;;;;;;;
15/02/2024;1400;;;;;;;;;;;;;;;;;
15/02/2024;1500;;;;;;;;;;;;;;;;;
15/02/2024;1600;;;;;;;;;;;;;;;;;
15/02/2024;1700;;;;;;;;;;;;;;;;;
15/02/2024;1800;;;;;;;;;;;;;;;;;
15/02/2024;1900;;;;;;;;;;;;;;;;;
15/02/2024;2000;;;;;;;;;;;;;;;;;
15/02/2024;2100;;;;;;;;;;;;;;;;;
15/02/2024;2200;;;;;;;;;;;;;;;;;
15/02/2024;2300;;;;;;;;;;;;;;;;;
16/02/2024;000;;;;;;;;;;;;;;;;;0.0
16/02/2024;100;;;;;;;;;;;;;;;;;
16/02/2024;200;;;;;;;;;;;;;;;;;
16/02/2024;300;;;;;;;;;;;;;;;;;
16/02/2024;400;;;;;;;;;;;;;;;;;
16/02/2024;500;;;;;;;;;;;;;;;;;
16/02/2024;600;;;;;;;;;;;;;;;;;
16/02/2024;700;;;;;;;;;;;;;;;;;
16/02/2024;800;;;;;;;;;;;;;;;;;
16/02/2024;900;;;;;;;;;;;;;;;;;
16/02/2024;1000;;;;;;;;;;;;;;;;;
16/02/2024;1100;;;;;;;;;;;;;;;;;
16/02/2024;1200;;;;;;;;;;;;;;;;;
16/02/2024;1300;;;;;;;;;;;;;;;;;
16/02/2024;1400;;;;;;;;;;;;;;;;;
16/02/2024;1500;;;;;;;;;;;;;;;;;
16/02/2024;1600;;;;;;;;;;;;;;;;;
16/02/2024;1700;;;;;;;;;;;;;;;;;
16/02/2024;1800;;;;;;;;;;;;;;;;;
16/02/2024;1900;;;;;;;;;;;;;;;;;
16/02/2024;2000;;;;;;;;;;;;;;;;;
16/02/2024;2100;;;;;;;;;;;;;;;;;
16/02/2024;2200;;;;;;;;;;;;;;;;;
16/02/2024;2300;;;;;;;;;;;;;;;;;
17/02/2024;000;;;;;;;;;;;;;;;;;0.0
17/02/2024;100;;;;;;;;;;;;;;;;;
17/02/2024;200;;;;;;;;;;;;;;;;;
17/02/2024;300;;;;;;;;;;;;;;;;;
17/02/2024;400;;;;;;;;;;;;;;;;;
17/02/2024;500;;;;;;;;;;;;;;;;;
17/02/2024;600;;;;;;;;;;;;;;;;;
17/02/2024;700;;;;;;;;;;;;;;;;;
17/02/2024;800;;;;;;;;;;;;;;;;;
17/02/2024;900;;;;;;;;;;;;;;;;;
17/02/2024;1000;;;;;;;;;;;;;;;;;
17/02/2024;1100;;;;;;;;;;;;;;;;;
17/02/2024;1200;;;;;;;;;;;;;;;;;
17/02/2024;1300;;;;;;;;;;;;;;;;;
17/02/2024;1400;;;;;;;;;;;;;;;;;
17/02/2024;1500;;;;;;;;;;;;;;;;;
17/02/2024;1600;;;;;;;;;;;;;;;;;
17/02/2024;1700;;;;;;;;;;;;;;;;;
17/02/2024;1800;;;;;;;;;;;;;;;;;
17/02/2024;1900;;;;;;;;;;;;;;;;;
17/02/2024;2000;;;;;;;;;;;;;;;;;
17/02/2024;2100;;;;;;;;;;;;;;;;;
17/02/2024;2200;;;;;;;;;;;;;;;;;
17/02/2024;2300;;;;;;;;;;;;;;;;;
18/02/2024;000;;;;;;;;;;;;;;;;;0.0
18/02/2024;100;;;;;;;;;;;;;;;;;
18/02/2024;200;;;;;;;;;;;;;;;;;
18/02/2024;300;;;;;;;;;;;;;;;;;
18/02/2024;400;;;;;;;;;;;;;;;;;
18/02/2024;500;;;;;;;;;;;;;;;;;
18/02/2024;600;;;;;;;;;;;;;;;;;
18/02/2024;700;;;;;;;;;;;;;;;;;
18/02/2024;800;;;;;;;;;;;;;;;;;
18/02/2024;900;;;;;;;;;;;;;;;;;
18/02/2024;1000;;;;;;;;;;;;;;;;;
18/02/2024;1100;;;;;;;;;;;;;;;;;
18/02/2024;1200;;;;;;;;;;;;;;;;;
18/02/2024;1300;;;;;;;;;;;;;;;;;
18/02/2024;1400;;;;;;;;;;;;;;;;;
18/02/2024;1500;;;;;;;;;;;;;;;;;
18/02/2024;1600;;;;;;;;;;;;;;;;;
18/02/2024;1700;;;;;;;;;;;;;;;;;
18/02/2024;1800;;;;;;;;;;;;;;;;;
18/02/2024;1900;;;;;;;;;;;;;;;;;
18/02/2024;2000;;;;;;;;;;;;;;;;;
18/02/2024;2100;;;;;;;;;;;;;;;;;
18/02/2024;2200;;;;;;;;;;;;;;;;;
18/02/2024;2300;;;;;;;;;;;;;;;;;
19/02/2024;000;;;;;;;;;;;;;;;;;0.0
19/02/2024;100;;;;;;;;;;;;;;;;;
19/02/2024;200;;;;;;;;;;;;;;;;;
19/02/2024;300;;;;;;;;;;;;;;;;;
19/02/2024;400;;;;;;;;;;;;;;;;;
19/02/2024;500;;;;;;;;;;;;;;;;;
19/02/2024;600;;;;;;;;;;;;;;;;;
19/02/2024;700;;;;;;;;;;;;;;;;;
19/02/2024;800;;;;;;;;;;;;;;;;;
19/02/2024;900;;;;;;;;;;;;;;;;;
19/02/2024;1000;;;;;;;;;;;;;;;;;
19/02/2024;1100;;;;;;;;;;;;;;;;;
19/02/2024;1200;;;;;;;;;;;;;;;;;
19/02/2024;1300;;;;;;;;;;;;;;;;;
19/02/2024;1400;;;;;;;;;;;;;;;;;
19/02/2024;1500;;;;;;;;;;;;;;;;;
19/02/2024;1600;;;;;;;;;;;;;;;;;
19/02/2024;1700;;;;;;;;;;;;;;;;;
19/02/2024;1800;;;;;;;;;;;;;;;;;
19/02/2024;1900;;;;;;;;;;;;;;;;;
19/02/2024;2000;;;;;;;;;;;;;;;;;
19/02/2024;2100;;;;;;;;;;;;;;;;;
19/02/2024;2200;;;;;;;;;;;;;;;;;
19/02/2024;2300;;;;;;;;;;;;;;;;;
20/02/2024;000;;;;;;;;;;;;;;;;;0.0
20/02/2024;100;;;;;;;;;;;;;;;;;
20/02/2024;200;;;;;;;;;;;;;;;;;
20/02/2024;300;;;;;;;;;;;;;;;;;
20/02/2024;400;;;;;;;;;;;;;;;;;
20/02/2024;500;;;;;;;;;;;;;;;;;
20/02/2024;600;;;;;;;;;;;;;;;;;
20/02/2024;700;;;;;;;;;;;;;;;;;
20/02/2024;800;;;;;;;;;;;;;;;;;
20/02/2024;900;;;;;;;;;;;;;;;;;
20/02/2024;1000;;;;;;;;;;;;;;;;;
20/02/2024;1100;;;;;;;;;;;;;;;;;
20/02/2024;1200;;;;;;;;;;;;;;;;;
20/02/2024;1300;;;;;;;;;;;;;;;;;
20/02/2024;1400;;;;;;;;;;;;;;;;;
20/02/2024;1500;;;;;;;;;;;;;;;;;
20/02/2024;1600;;;;;;;;;;;;;;;;;
20/02/2024;1700;;;;;;;;;;;;;;;;;
20/02/2024;1800;;;;;;;;;;;;;;;;;
20/02/2024;1900;;;;;;;;;;;;;;;;;
20/02/2024;2000;;;;;;;;;;;;;;;;;
20/02/2024;2100;;;;;;;;;;;;;;;;;
20/02/2024;2200;;;;;;;;;;;;;;;;;
20/02/2024;2300;;;;;;;;;;;;;;;;;
21/02/2024;000;;;;;;;;;;;;;;;;;0.0
